author,permlink,title,category,body,json_metadata,created,root_title,url,children
atyh,cny,元朗市民恐謊搶購糧食 市內店舖關門一片死寂,hongkong,自從昨晚（21日）元朗發生毆打事，隨即網上瘋傳各種流言蜚語；由於未能證實，亦避免再有市民受到影響，多個新界區的商舖均紛紛提早關門，或讓員工提早放工。尤其是元朗區，有多個網上流傳消息指，將會有黑幫在元朗區再次向途人施襲，甚至有傳會大開殺戒。因此今日中午過後，元朗區多條主要街道的店舖包括青山公路、教育路及安寧路的店舖都提早關門；更有不少市民提早下班搶購糧食，到處瀰漫一陣緊張的氣氛。據區內市民指，店舖大部分已經關門，而且人流比平日銳減，當中幾大主要商場如元朗廣場、元朗喜利商場、安達坊和大橋街市附近亦變得死寂。![AAEGPCL.jpg](https://cdn.steemitimages.com/DQmfHqgFnMbW8amBiNuPRW5xuuFTitR7fq45xBfjq7GQeru/AAEGPCL.jpg),"{""tags"":[""hongkong"",""news""],""image"":[""https://cdn.steemitimages.com/DQmfHqgFnMbW8amBiNuPRW5xuuFTitR7fq45xBfjq7GQeru/AAEGPCL.jpg""],""app"":""steemit/0.1"",""format"":""markdown""}",2019-07-23 01:59:24,元朗市民恐謊搶購糧食 市內店舖關門一片死寂,/hongkong/@atyh/cny,1
atyh,mk3vy,中美合作動畫《哪吒與變形金剛》畫面公開！機械哪吒造型嚇人？,cartoon,"苦等兩年，央視和美國孩之寶合作的動畫《哪吒與變形金剛》（變形金剛：哪吒／NEZHA：TRANSFORMERS）終於都推出了首個預告，作為中國內地人氣角色（神話人物）「哪吒」，不少中國網民都期望這套中美合作動畫己久，而預告帶給觀眾的「驚喜」也認真不少。

![1.jpg](https://cdn.steemitimages.com/DQmTY3cJuCQ2SJjJ5sjQdbHAuUqkZsEFx3c2n3PRQupv1ne/1.jpg)

哪吒變機械人？

《哪吒與變形金剛》的合作在 2017 年公開時，大家仍不知這兩個「大纜都扯唔埋」的作品應如何結合在一起，近日中央電視台（CCTV）就給出比「溝埋做瀨尿牛丸」更衝擊的答案，直接把哪吒也做成變形金剛就行了。


預告一開始仍很正常，見到哪吒揮舞著混天綾、乾坤圈、火尖槍，再腳踏風火輪出埸，外表也如中國福娃似的沒太大問題。然後輪到美國代表變形金剛，柯柏文、大黃蜂和麥加登等博派狂派出埸，央視可能有感哪吒的法寶和三昧真火難以與變形金剛抗衡，竟想到把哪吒也變成「金剛」，來一埸中國背景的機械人大戰。


哪吒用上不知從那裡得到的力量（火種／宇宙魔方？）變成機械人後，外形也保留了不少個人特色，光是頭上的髮髻大家都應該認到他就是「變形哪吒」了吧。「變形哪吒」當然也和柯柏文、麥加登一樣，可以一個筋斗再變成交通工具，而「變形哪吒」將可變成國產紅色跑車，戰勝邪惡一方。（車胎是風火輪x2嗎？）

變形金剛終會封神？

雖然央視並未公開《哪吒與變形金剛》的故事內容，不過從預告中也能推測一二。動畫背景出現中國景色，如萬里長城，而除了哪吒外，亦能見到其他中國風的角色變成機械人，估計故事主軸會圍繞中國神魔小說《封神演義》。狂派和紂王﹑龍王三太子﹑石磯娘娘合作，與哪吒﹑博派展開機械人﹑神﹑妖之戰。（這只是筆者估計的內容發展，可能到時央視的驚喜更大。）


摧毀童年系列

坦白說，目前仍未接受到《哪吒與變形金剛》中的「變形哪吒」，而心目中的哪吒形象也只有兩個：（一）陳浩民；（二）藤崎龍《封神演義》漫畫中的哪吒。同樣是機械哪吒，《封神演義》漫畫中的哪吒合情理很多，在他旁邊出現變形金剛也沒這麼突兀。算了......《哪吒與變形金剛》這麼有創意的合作還是交給央視處理吧，筆者非常期待觀看這套動畫。","{""tags"":[""cartoon""],""image"":[""https://cdn.steemitimages.com/DQmTY3cJuCQ2SJjJ5sjQdbHAuUqkZsEFx3c2n3PRQupv1ne/1.jpg""],""app"":""steemit/0.1"",""format"":""markdown""}",2019-12-13 01:36:54,中美合作動畫《哪吒與變形金剛》畫面公開！機械哪吒造型嚇人？,/cartoon/@atyh/mk3vy,0
atyh,reswift-approaching-ripple-xrp-speeds-in-latest-cross-border-payment-trialsteemitapp-ios,SWIFT Approaching Ripple (XRP) Speeds In Latest Cross-Border Payment Trial,ripple,"<html><p class=""p1"" style=""box-sizing: border-box; margin: 0px 0px 20px; padding: 0px; border: 0px; vertical-align: baseline; line-height: 1.65; word-break: break-word;""><span class=""s1"" style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; vertical-align: baseline; -webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);"">The Society for Worldwide Interbank Financial Telecommunication, better known as SWIFT has successfully completed a cross-border payment from Australia to Singapore,&nbsp;<a href=""https://finance.yahoo.com/amphtml/news/swift-settles-cross-border-payment-084014574.html"" data-wpel-link=""exclude"" target=""_blank"" rel=""follow noopener"" style=""box-sizing: border-box; margin: 10px 0px; padding: 0px; vertical-align: baseline; transition: all 0.3s ease-in-out 0s;"">in only 13 seconds</a>&nbsp;in a new trial the international payments prcoessing giant is experimenting with, reaching speeds closer and closer to what Ripple – the crypto asset aiming to distrust SWIFT a","{""tags"": [""ripple""], ""links"": [], ""image"": [], ""app"": ""ios-steemitapp/0.1"", ""format"": ""html""}",2019-07-23 02:16:27,SWIFT Approaching Ripple (XRP) Speeds In Latest Cross-Border Payment Trial,/ripple/@atyh/reswift-approaching-ripple-xrp-speeds-in-latest-cross-border-payment-trialsteemitapp-ios,2
